verticies,x,y,z
v, -1.381014, 3.005561, 0.022552
v, -1.400124, 2.781536, -0.018688
v, -1.400998, 2.826901, 0.005615
v, -1.406949, 2.790687, 0.015992
v, -1.547068, 2.958507, 0.046691
v, -1.503945, 2.929680, 0.020617
v, -1.635835, 2.968537, 0.048272
v, -1.827476, 2.970708, 0.296430
v, -1.837260, 3.035496, 0.296996
v, -1.872079, 3.010478, 0.336523
v, -1.765783, 2.841457, 0.128980
v, -1.817333, 2.915399, 0.173360
v, -1.743640, 2.871091, 0.095722
v, -1.537272, 2.912418, -0.021812
v, -1.417188, 2.865627, 0.067955
v, -1.524234, 2.921353, 0.121552
v, -1.545599, 2.880375, 0.110141
v, -1.534059, 2.812726, 0.052801
v, -1.522513, 2.843601, 0.082142
v, -1.587332, 2.834081, 0.089464
v, -1.735250, 2.834075, 0.140505
v, -1.697022, 2.863737, 0.172880
v, -1.756406, 2.846210, 0.185206
v, -1.679081, 2.986310, 0.111010
v, -1.880961, 2.974800, 0.206085
v, -1.817347, 2.982367, 0.136688
v, -1.898353, 2.897106, 0.266039
v, -1.913354, 2.935865, 0.261479
v, -1.924807, 2.883294, 0.259800
v, -1.911400, 2.914380, 0.217949
v, -1.839847, 2.869822, 0.164660
v, -1.850463, 2.842238, 0.180677
v, -1.660396, 2.852745, -0.082786
v, -1.658732, 2.808056, -0.012453
v, -1.697624, 2.861916, -0.003728
v, -1.759868, 2.925837, 0.119719
v, -1.755753, 2.963284, 0.104911
v, -1.737641, 2.900640, 0.040781
v, -1.901525, 2.960727, 0.219904
v, -1.918577, 2.975571, 0.254861
v, -1.551026, 2.768686, -0.155733
v, -1.489948, 2.785065, -0.192513
v, -1.615856, 2.903667, -0.047493
v, -1.629710, 2.881993, -0.094298
v, -1.643014, 2.921856, -0.014718
v, -1.475652, 2.814743, -0.184451
v, -1.733409, 2.987952, 0.122952
v, -1.715865, 2.963439, 0.049100
v, -1.698994, 2.890670, -0.037808
v, -1.701608, 2.889716, -0.009552
v, -1.710143, 2.997611, 0.183943
v, -1.644883, 3.004472, 0.148751
v, -1.741080, 2.830488, 0.114289
v, -1.434959, 2.866755, -0.032631
v, -1.400366, 2.852223, -0.023796
v, -1.418040, 2.821997, -0.022893
v, -1.658921, 2.822773, 0.113018
v, -1.660770, 2.872480, 0.168987
v, -1.397336, 4.017303, 0.247394
v, -1.357403, 2.756776, 0.014997
v, -1.336167, 2.787321, 0.020500
v, -1.388213, 2.769503, 0.007978
v, -1.452150, 2.839084, -0.042355
v, -1.453460, 2.904782, -0.021213
v, -1.694330, 2.812802, 0.108159
v, -1.658652, 2.781809, 0.059402
v, -1.580143, 2.780896, -0.092884
v, -1.429484, 2.707969, -0.066821
v, -1.471901, 2.759051, -0.015087
v, -1.481364, 2.731379, -0.069080
v, -1.393193, 2.726670, -0.030005
v, -0.801217, 2.931752, 0.444433
v, -0.830226, 2.990165, 0.450440
v, -0.475645, 0.848943, -0.314117
v, -0.521394, 0.361335, -0.000137
v, -0.521239, 0.413226, 0.050444
v, -0.529637, 0.442540, 0.019172
v, -0.516616, 0.547932, 0.099075
v, -0.530132, 0.622274, 0.088798
v, -0.540123, 0.617331, 0.051737
v, -0.540548, 1.515194, 0.024648
v, -0.553741, 1.464969, -0.028932
v, -0.540495, 0.576751, -0.089588
v, -0.526721, 0.375962, -0.119680
v, -0.505556, 0.279503, -0.110826
v, -0.457190, 1.634192, -0.219228
v, -0.453095, 1.624114, -0.269444
v, -0.443261, 1.233068, -0.363176
v, -0.504618, 1.133739, -0.245187
v, -0.488803, 1.299057, -0.304561
v, -0.540868, 0.745315, 0.026469
v, -0.573422, 1.226200, -0.035578
v, -0.556345, 1.267504, -0.128167
v, -0.564398, 1.167145, -0.070619
v, -0.558041, 1.310757, -0.081673
v, -0.555833, 1.382421, 0.000493
v, -0.543843, 1.428562, -0.124364
v, -0.566513, 1.155030, 0.029539
v, -0.540347, 0.471013, -0.081412
v, -0.626790, 2.595415, 0.353484
v, -0.540464, 1.166803, -0.153450
v, -0.422974, 1.303488, -0.396545
v, -0.412337, 1.229546, -0.407621
v, -0.499823, 0.320224, 0.051585
v, -0.551402, 0.924519, -0.033483
v, -0.444557, 0.176090, 0.172123
v, -0.441413, 0.181293, 0.114159
v, -0.482448, 0.288599, 0.078272
v, -0.551125, 0.744636, 0.006549
v, -0.542485, 0.551901, -0.035845
v, -0.552045, 0.660365, -0.017467
v, -0.546239, 0.888332, -0.038707
v, -0.540349, 0.466121, -0.041115
v, -0.543048, 0.930699, 0.027086
v, -0.545057, 1.080414, 0.083590
v, -0.553939, 1.104223, -0.020918
v, -0.538120, 1.028465, 0.039567
v, -0.475776, 1.075110, -0.308706
v, -0.520204, 0.724952, 0.097458
v, -0.530789, 0.689547, 0.173154
v, -0.465927, 0.268943, 0.114320
v, -0.533016, 0.745962, 0.208588
v, -0.523352, 0.577951, 0.192687
v, -0.529622, 0.636454, 0.124895
v, -0.509377, 1.502145, 0.202766
v, -0.515247, 1.552021, 0.131273
v, -0.610566, 2.570072, 0.026758
v, -0.605056, 2.569140, 0.063786
v, -0.639152, 2.615448, 0.018471
v, -0.631931, 2.681874, -0.046487
v, -0.616614, 2.671859, 0.000332
v, -0.562253, 2.675400, -0.012825
v, -0.511851, 1.603220, 0.031683
v, -0.476901, 2.229101, 0.002296
v, -0.485989, 2.269841, 0.066306
v, -0.435833, 1.724424, -0.009594
v, -0.554592, 2.431257, 0.134439
v, -0.599010, 2.528839, 0.149101
v, -0.592269, 2.506163, 0.075699
v, -0.523686, 2.351059, 0.140855
v, -0.541483, 2.390084, 0.087808
v, -0.570354, 2.993154, 0.087647
v, -0.557967, 3.045289, 0.089596
v, -0.549544, 3.061709, 0.057653
v, -0.515826, 2.671824, 0.035659
v, -0.577572, 2.676507, 0.030719
v, -0.575984, 2.708143, 0.055372
v, -0.729576, 2.882215, 0.147551
v, -0.773202, 2.987650, 0.175714
v, -0.636270, 2.786251, 0.077526
v, -0.721246, 2.837990, 0.133279
v, -0.681529, 2.776354, 0.123500
v, -0.675161, 2.742022, 0.154581
v, -0.566621, 2.992680, 0.043605
v, -0.543704, 2.971347, 0.009428
v, -0.563769, 2.943167, 0.039867
v, -0.614105, 2.910860, 0.052365
v, -0.563611, 2.812313, 0.065212
v, -0.621137, 2.853094, 0.074254
v, -0.681967, 3.050777, 0.045516
v, -0.676289, 2.839514, 0.080371
v, -0.655719, 2.905641, 0.078700
v, -0.708048, 2.886684, 0.096288
v, -0.710937, 2.851021, 0.090096
v, -0.775968, 3.065406, 0.136152
v, -0.745110, 3.018949, 0.125347
v, -0.787470, 3.029169, 0.154154
v, -0.756902, 2.875746, -0.129787
v, -0.699105, 2.805876, -0.099966
v, -0.694565, 2.871555, -0.077911
v, -0.552829, 3.153362, 0.023298
v, -0.548353, 3.099638, 0.028957
v, -0.523262, 3.090985, 0.088131
v, -0.538661, 2.940768, 0.004566
v, -0.554125, 2.885800, 0.025915
v, -0.522242, 2.592373, -0.105696
v, -0.559939, 2.664920, -0.123987
v, -0.538633, 2.684675, -0.062406
v, -0.720842, 3.007250, -0.072490
v, -0.760035, 3.036125, -0.080846
v, -0.715572, 2.971787, -0.063082
v, -0.693792, 2.986979, -0.070030
v, -0.743449, 3.070984, -0.089985
v, -0.687525, 2.420547, -0.224611
v, -0.672731, 2.438056, -0.208268
v, -0.517835, 2.771282, 0.047704
v, -0.496995, 2.778481, 0.018108
v, -0.501432, 2.333199, 0.220814
v, -0.630470, 2.773042, -0.152994
v, -0.602134, 2.771680, -0.089851
v, -0.621920, 2.723439, -0.159492
v, -0.655742, 2.667810, 0.042234
v, -0.631133, 2.675168, 0.035631
v, -0.425355, 2.430189, -0.079828
v, -0.398829, 2.408224, -0.076007
v, -0.483442, 2.367912, -0.088795
v, -0.642576, 2.384961, -0.121996
v, -0.584538, 2.623224, -0.142156
v, -0.634668, 2.809111, -0.116621
v, -0.609280, 2.787846, -0.070307
v, -0.540580, 2.741857, -0.016277
v, -0.564249, 3.015224, -0.051372
v, -0.569131, 3.049723, -0.090293
v, -0.484151, 2.830625, -0.194827
v, -0.463089, 2.767804, -0.167902
v, -0.469354, 2.811641, -0.082319
v, -0.639365, 2.221852, -0.172357
v, -0.585545, 2.228090, -0.194693
v, -0.601571, 2.209606, -0.165886
v, -0.569490, 2.317529, -0.215804
v, -0.522842, 2.225336, -0.205284
v, -0.692162, 2.388983, -0.115468
v, -0.507787, 2.675662, -0.006735
v, -0.513877, 2.524167, -0.108187
v, -0.495010, 2.563137, -0.046548
v, -0.503414, 2.603089, -0.033588
v, -0.454720, 2.767594, -0.061967
v, -0.448393, 2.703890, -0.094575
v, -0.455542, 2.723085, -0.043328
v, -0.509560, 2.662573, -0.028949
v, -0.475796, 2.655049, -0.008795
v, -0.474732, 2.617626, -0.013128
v, -0.371597, 2.296155, -0.034867
v, -0.376009, 2.237073, -0.052996
v, -0.446051, 2.286782, -0.070156
v, -0.447152, 2.620760, -0.012207
v, -0.432227, 2.640754, -0.104345
v, -0.387712, 2.530823, -0.039431
v, -0.401292, 2.561292, -0.096257
v, -0.380006, 2.495867, -0.125946
v, -0.362237, 2.400860, -0.090489
v, -0.380820, 2.481496, -0.067095
v, -0.361957, 2.456194, -0.109739
v, -0.373683, 2.330286, -0.049657
v, -0.341591, 2.348868, -0.080622
v, -0.397688, 1.953992, -0.167660
v, -0.361886, 1.931979, -0.218872
v, -0.537493, 2.400129, -0.082189
v, -0.542594, 2.429944, -0.104818
v, -0.487365, 2.242882, -0.030628
v, -0.541157, 2.234405, -0.073236
v, -0.508913, 2.165141, -0.012613
v, -0.547459, 2.127310, -0.114601
v, -0.503890, 2.111132, -0.132471
v, -0.513095, 2.091045, -0.076657
v, -0.435086, 1.974540, -0.050523
v, -0.411317, 1.868833, 0.001162
v, -0.426357, 1.952192, 0.034771
v, -0.425206, 2.557627, 0.035169
v, -0.452526, 2.559072, 0.014864
v, -0.470652, 2.026027, 0.042545
v, -0.446628, 2.031226, 0.111742
v, -0.479006, 2.081034, 0.050696
v, -0.479626, 2.306835, -0.007313
v, -0.473856, 2.300673, -0.058562
v, -0.410411, 2.203938, -0.124453
v, -0.387304, 2.170754, -0.131201
v, -0.508812, 1.633119, -0.080272
v, -0.421306, 2.016672, -0.123361
v, -0.406207, 1.915073, -0.089038
v, -0.375221, 2.171613, -0.101855
v, -0.463262, 1.674064, -0.111495
v, -0.420712, 1.670929, -0.230191
v, -0.416438, 1.735857, -0.084619
v, -0.067459, 1.866915, 0.391931
v, -0.131402, 1.867086, 0.380414
v, -0.411892, 1.770741, -0.002587
v, -0.530355, 1.325408, -0.204656
v, -0.517047, 1.051071, -0.209417
v, -0.528661, 0.359514, -0.062446
v, -0.531059, 1.210877, -0.199247
v, -0.507809, 1.433650, -0.234759
v, -0.465442, 1.575225, -0.271794
v, -0.446787, -0.014700, -0.205941
v, -0.435731, 0.230906, -0.282468
v, -0.388212, 1.663902, -0.285507
v, -0.743231, 2.465825, -0.252170
v, -0.719581, 2.408488, -0.254669
v, -0.674513, 2.268432, -0.200685
v, -0.669858, 2.262423, -0.177128
v, -0.730991, 2.289928, -0.174746
v, -0.704977, 2.320593, -0.128739
v, -0.608963, 2.510790, -0.105026
v, -0.632220, 2.576154, -0.136321
v, -0.583535, 2.514240, -0.126028
v, -1.044997, 2.429452, -0.153818
v, -1.055423, 2.477058, -0.103071
v, -1.071347, 2.493219, -0.150527
v, -0.712229, 2.468550, -0.196042
v, -0.798324, 2.462742, -0.124836
v, -0.825654, 2.395377, -0.157262
v, -0.756169, 2.415077, -0.124352
v, -1.072776, 2.519931, -0.096576
v, -1.030764, 2.522919, -0.077654
v, -1.069439, 2.575540, -0.062619
v, -0.846578, 2.477597, -0.123321
v, -0.843460, 2.530308, -0.115868
v, -0.890266, 2.498827, -0.114431
v, -0.891352, 2.613030, -0.134238
v, -0.940174, 2.667095, -0.146688
v, -0.954567, 2.650866, -0.121972
v, -0.976554, 2.403833, -0.168278
v, -0.906128, 2.400749, -0.164031
v, -0.975308, 2.428845, -0.130157
v, -0.914151, 2.446782, -0.128190
v, -0.672084, 2.433101, -0.125574
v, -0.704050, 2.457680, -0.135255
v, -0.934961, 2.528075, -0.286817
v, -0.821306, 2.439443, -0.270242
v, -0.898153, 2.399513, -0.258717
v, -0.883258, 2.487336, -0.286380
v, -0.985222, 2.445977, -0.262774
v, -0.934838, 2.434362, -0.275313
v, -0.506198, 0.717135, -0.230071
v, -1.126235, 2.601734, -0.321085
v, -1.173035, 2.587682, -0.304148
v, -1.170301, 2.614770, -0.331787
v, -0.210609, 0.456187, -0.532299
v, -0.292635, 0.390173, -0.485923
v, -0.307083, 0.511420, -0.481488
v, -0.202087, 0.546335, -0.540876
v, -0.174926, 0.686248, -0.552062
v, -0.123320, 0.597727, -0.564019
v, -0.288775, 0.636273, -0.497285
v, -0.251063, 0.544477, -0.518649
v, -0.355802, 0.589216, -0.451399
v, -0.127611, 1.786565, -0.394289
v, -1.155234, 2.647991, -0.299794
v, -0.976862, 2.588002, -0.282043
v, -1.011304, 2.592017, -0.277857
v, -0.876527, 2.408339, -0.148937
v, -1.109512, 2.687764, -0.211362
v, -1.161092, 2.695499, -0.167114
v, -1.115328, 2.704519, -0.147005
v, -1.187811, 2.607728, -0.201063
v, -1.141601, 2.568812, -0.242977
v, -1.138209, 2.569061, -0.186840
v, -1.320871, 2.716592, -0.269237
v, -1.321620, 2.754107, -0.226024
v, -1.254999, 2.716889, -0.265623
v, -1.217208, 2.659537, -0.303472
v, -1.177137, 2.687544, -0.254772
v, -1.362516, 2.708075, -0.258549
v, -1.410515, 2.788616, -0.153793
v, -1.388088, 2.778478, -0.215270
v, -1.481505, 2.720574, -0.155505
v, -1.424917, 2.797157, -0.099041
v, -1.345424, 2.763884, -0.026755
v, -1.285040, 2.733307, -0.045799
v, -1.313453, 2.650832, -0.129139
v, -1.337958, 2.637255, -0.164937
v, -1.232115, 2.615300, -0.201112
v, -1.408441, 2.661954, -0.218546
v, -1.354435, 2.661788, -0.243752
v, -1.289591, 2.714902, -0.118525
v, -1.237985, 2.705090, -0.055760
v, -1.124867, 2.705339, -0.018523
v, -1.096548, 2.744593, -0.051315
v, -1.136312, 2.773591, -0.017785
v, -1.266193, 2.729249, -0.183244
v, -1.135353, 2.801964, -0.152933
v, -1.188990, 2.791950, -0.125644
v, -1.181549, 2.852662, -0.140975
v, -1.192465, 2.698035, -0.213009
v, -1.326299, 2.740785, -0.164281
v, -1.268539, 2.993358, -0.033735
v, -1.232450, 2.988893, -0.047064
v, -1.257124, 2.964464, -0.070856
v, -0.842532, 2.528812, -0.266747
v, -0.914407, 2.558940, -0.253772
v, -0.847358, 2.535870, -0.200661
v, -1.339372, 2.811880, -0.019686
v, -1.317335, 2.773158, -0.028804
v, -1.209920, 2.886844, -0.110118
v, -1.388209, 2.653567, -0.122908
v, -1.227853, 2.953856, -0.065430
v, -1.218392, 2.925405, -0.110112
v, -1.307907, 2.969552, -0.055764
v, -1.325444, 3.018396, -0.030184
v, -1.283021, 2.975732, 0.008652
v, -1.246254, 2.904286, -0.096423
v, -1.138003, 2.903370, -0.131169
v, -1.183843, 2.930357, -0.111170
v, -1.160840, 2.931999, -0.074066
v, -1.124258, 2.890061, -0.071179
v, -1.086530, 2.850571, -0.111325
v, -1.095061, 2.848955, -0.138883
v, -1.214809, 2.944619, -0.024896
v, -1.372702, 4.101025, 0.054836
v, -1.442335, 4.152435, 0.052431
v, -1.032011, 2.810244, -0.145297
v, -1.105251, 2.788993, -0.174272
v, -1.158016, 2.861435, 0.011155
v, -1.200530, 2.805871, 0.026272
v, -1.123209, 2.836321, -0.030342
v, -1.338390, 2.727306, 0.000947
v, -1.269666, 2.686794, -0.041566
v, -1.264088, 2.697472, 0.021618
v, -1.100105, 2.525538, -0.139097
v, -1.111490, 2.568526, -0.090513
v, -1.054157, 2.820520, -0.130586
v, -1.018502, 2.772375, -0.123385
v, -0.666845, 2.668835, -0.157271
v, -0.973054, 2.626153, -0.191803
v, -1.017465, 2.670780, -0.191195
v, -0.752855, 2.486184, -0.126268
v, -1.049131, 2.717663, -0.183952
v, -0.899222, 2.587309, -0.197422
v, -0.894154, 2.559873, -0.108063
v, -0.859880, 2.588147, -0.124737
v, -0.739391, 2.771405, -0.165776
v, -0.713678, 2.735150, -0.116116
v, -0.746611, 2.808904, -0.146419
v, -0.816325, 2.918073, -0.189796
v, -0.769464, 2.871169, -0.197610
v, -0.775535, 2.848956, -0.176556
v, -0.697177, 2.826392, -0.190117
v, -0.702156, 2.765056, -0.187377
v, -0.703892, 2.699080, -0.150214
v, -1.010397, 2.587149, -0.080005
v, -0.744036, 2.866584, -0.205209
v, -0.568676, 3.112942, -0.209085
v, -0.567081, 3.095060, -0.272643
v, -0.543118, 3.003405, -0.226549
v, -0.726295, 3.049407, -0.116064
v, -0.728073, 2.991995, -0.169052
v, -0.758071, 3.088180, -0.163978
v, -0.633790, 3.554988, -0.418843
v, -0.601760, 3.478185, -0.387278
v, -0.656112, 3.761584, -0.409797
v, -0.686468, 3.659709, -0.438905
v, -0.743501, 3.767325, -0.463594
v, -0.588867, 3.723468, -0.373577
v, -0.602248, 3.599269, -0.389225
v, -0.750282, 3.675390, -0.329190
v, -0.680614, 3.659384, -0.306025
v, -0.688846, 3.702893, -0.302223
v, -0.734041, 3.641691, -0.343856
v, -0.702937, 3.530224, -0.357193
v, -0.675223, 3.556369, -0.295203
v, -0.851055, 2.983842, -0.180273
v, -0.814012, 3.109832, -0.208977
v, -0.801868, 3.150253, -0.194928
v, -0.853570, 3.196505, -0.217127
v, -0.922477, 3.222443, -0.236137
v, -1.183352, 3.887356, 0.138055
v, -1.247204, 3.899159, 0.166417
v, -1.256003, 3.930773, 0.150104
v, -1.001358, 3.294216, -0.216137
v, -1.028574, 3.376209, -0.228939
v, -0.957041, 3.381774, -0.251868
v, -0.987553, 3.239111, -0.214490
v, -1.054419, 3.651382, -0.281329
v, -1.055555, 3.651768, -0.243654
v, -1.020667, 3.596863, -0.259719
v, -1.053309, 3.530215, -0.264835
v, -1.094674, 3.538661, -0.236579
v, -1.109319, 3.589113, -0.270991
v, -1.134251, 3.672255, -0.222877
v, -1.117819, 3.613289, -0.203355
v, -1.086038, 3.635662, -0.218524
v, -1.139476, 3.656334, -0.291883
v, -1.162567, 3.665519, -0.248073
v, -1.174329, 3.935126, 0.150810
v, -0.907552, 3.337209, -0.234921
v, -1.070736, 3.695734, -0.245662
v, -0.748266, 3.645254, -0.408013
v, -0.732790, 3.661324, -0.455355
v, -0.707727, 3.585933, -0.436982
v, -0.977217, 3.546293, -0.243315
v, -0.795528, 3.749095, -0.396544
v, -0.778259, 3.723498, -0.457166
v, -0.940793, 4.032010, -0.375231
v, -0.916008, 3.983771, -0.468495
v, -0.899041, 3.978870, -0.376046
v, -0.790418, 3.790824, -0.479309
v, -0.838970, 3.845869, -0.440286
v, -1.031512, 4.218674, -0.508215
v, -0.986127, 4.178234, -0.519587
v, -1.036580, 4.173582, -0.442506
v, -0.954004, 4.154315, -0.503909
v, -0.991958, 4.232720, -0.488241
v, -0.897249, 4.110374, -0.449326
v, -0.910424, 4.090171, -0.485563
v, -0.939355, 4.153852, -0.457011
v, -0.959345, 4.053270, -0.445605
v, -0.909066, 4.037859, -0.499136
v, -0.866699, 4.060705, -0.480484
v, -0.853767, 3.983118, -0.488072
v, -1.090595, 4.316050, -0.449160
v, -1.081237, 4.338902, -0.483071
v, -1.085364, 4.312968, -0.500780
v, -1.016738, 4.028902, 0.163009
v, -1.041041, 4.092164, 0.121220
v, -0.975555, 4.051828, 0.166268
v, -1.268880, 3.819230, -0.309794
v, -1.250913, 3.877125, -0.294918
v, -1.267388, 3.881713, -0.330805
v, -1.178445, 3.777371, -0.271760
v, -1.240707, 3.813463, -0.283504
v, -1.099405, 3.761286, -0.296979
v, -1.116817, 3.795830, -0.295763
v, -1.119030, 3.778554, -0.260867
v, -1.177382, 3.872017, -0.300959
v, -1.203754, 3.856953, -0.276707
v, -1.127531, 3.822740, -0.277004
v, -1.119486, 3.841124, -0.305235
v, -1.141273, 3.794374, -0.261931
v, -0.993241, 4.124860, -0.471139
v, -0.995206, 4.168069, -0.418699
v, -0.962162, 4.089478, -0.400461
v, -1.012368, 4.275040, -0.485644
v, -0.977800, 4.223000, -0.459869
v, -1.030561, 4.283927, -0.445809
v, -0.867486, 3.918396, -0.483802
v, -0.818020, 3.871614, -0.492112
v, -1.064584, 4.208872, -0.466185
v, -1.346140, 4.488373, 0.001044
v, -1.294286, 4.471289, -0.024761
v, -1.338649, 4.489143, -0.032475
v, -1.334172, 4.396787, 0.011840
v, -1.250635, 4.340941, 0.002680
v, -1.275334, 4.305929, 0.009556
v, -1.183213, 4.432089, 0.024460
v, -1.183185, 4.392605, 0.024111
v, -1.142883, 4.356928, 0.040167
v, -1.170724, 4.379887, -0.008427
v, -1.204896, 4.414941, -0.023581
v, -1.250420, 4.436273, -0.043638
v, -0.806051, 3.960162, -0.351542
v, -0.723505, 3.960102, -0.367758
v, -0.776123, 3.982907, -0.372852
v, -0.606617, 3.711261, -0.341255
v, -0.665526, 3.778329, -0.321851
v, -0.839416, 3.999463, -0.359821
v, -0.854211, 4.080371, -0.438069
v, -0.906862, 4.110373, -0.416579
v, -0.997306, 3.576530, -0.229065
v, -1.017610, 3.567888, -0.208355
v, -0.682669, 3.816849, -0.406741
v, -0.799012, 4.012323, -0.451659
v, -0.750102, 3.931287, -0.428064
v, -0.792593, 4.023167, -0.404059
v, -0.831885, 4.045143, -0.382461
v, -0.698970, 3.871645, -0.394409
v, -0.648132, 3.874881, -0.377391
v, -0.671751, 3.930568, -0.391165
v, -0.716153, 3.973703, -0.398683
v, -0.562402, 3.675649, -0.340649
v, -0.538082, 3.628868, -0.355515
v, -0.644297, 3.598758, -0.188894
v, -0.697756, 3.667793, -0.165517
v, -0.609917, 3.645265, -0.203300
v, -0.698094, 3.883143, -0.125067
v, -0.681301, 3.841997, -0.130884
v, -0.672470, 3.994282, 0.030354
v, -0.712310, 3.988394, 0.016262
v, -0.665073, 3.973452, -0.006443
v, -0.728645, 3.757518, -0.059552
v, -0.724628, 3.815116, -0.050750
v, -0.666386, 3.835724, -0.089273
v, -0.658811, 3.875579, -0.083724
v, -0.695714, 3.707486, -0.051518
v, -0.663371, 3.783246, -0.098359
v, -0.703137, 3.752456, -0.051502
v, -0.633783, 3.457643, -0.144095
v, -0.673120, 3.488211, -0.117142
v, -0.650685, 3.514129, -0.139521
v, -0.729786, 3.705230, -0.108488
v, -0.883609, 3.475325, -0.155253
v, -0.929271, 3.528838, -0.200369
v, -0.941747, 3.526106, -0.182326
v, -0.648465, 3.708071, -0.152699
v, -0.654095, 3.740406, -0.128597
v, -0.659226, 3.688978, -0.107491
v, -0.705412, 3.726588, -0.128231
v, -0.694691, 3.697864, -0.174028
v, -0.629682, 3.668871, -0.143850
v, -0.600848, 3.639673, -0.111708
v, -0.579373, 3.665220, -0.180478
v, -0.709895, 3.783179, -0.173115
v, -0.740388, 3.836458, -0.157185
v, -0.708467, 3.653851, -0.316685
v, -0.669348, 3.592894, -0.295405
v, -0.660600, 3.555034, -0.199829
v, -0.644618, 3.549582, -0.122571
v, -0.582700, 3.535737, -0.204347
v, -0.548486, 3.523414, -0.201205
v, -0.543657, 3.520528, -0.237044
v, -0.644851, 3.673002, -0.313766
v, -0.672576, 3.487615, -0.289290
v, -0.634165, 3.522503, -0.223535
v, -0.602028, 3.222592, -0.328663
v, -0.595430, 3.277760, -0.349440
v, -0.556478, 3.224240, -0.330016
v, -0.605111, 3.298034, -0.151998
v, -0.611356, 3.332421, -0.073359
v, -0.623190, 3.371176, -0.164741
v, -0.572337, 3.212798, -0.152702
v, -0.756206, 3.125338, -0.116873
v, -0.496270, 3.352437, -0.306071
v, -0.587084, 3.392630, -0.381744
v, -0.499342, 3.425550, -0.320017
v, -0.607542, 3.222117, -0.270870
v, -0.825494, 3.221298, -0.186119
v, -0.796034, 3.194995, -0.153134
v, -0.540782, 3.424560, -0.124204
v, -0.535147, 3.390948, -0.124247
v, -0.555098, 3.422358, -0.161033
v, -0.623524, 3.396481, -0.131027
v, -0.825613, 3.331029, 0.069848
v, -0.870352, 3.429046, -0.174439
v, -0.890117, 3.430257, -0.141123
v, -0.860531, 3.372141, -0.136817
v, -0.644080, 3.486279, -0.230614
v, -1.339402, 4.170948, 0.017555
v, -1.342347, 4.135255, 0.014693
v, -0.867008, 4.428228, 0.062124
v, -0.910457, 4.410969, 0.131772
v, -0.990955, 3.506455, 0.068497
v, -1.005922, 3.549223, 0.061674
v, -0.966442, 3.525800, 0.077714
v, -0.773626, 3.876418, -0.049278
v, -0.803881, 3.930713, -0.064872
v, -0.828930, 4.026405, -0.058456
v, -0.837875, 3.984329, -0.063809
v, -0.819048, 4.026612, -0.019332
v, -1.021247, 3.374652, -0.162259
v, -0.976950, 3.350971, -0.144689
v, -1.020535, 3.421100, -0.146168
v, -1.106108, 3.799536, 0.144846
v, -1.119139, 3.854053, 0.171453
v, -1.090498, 3.813408, 0.177399
v, -0.844286, 3.202507, 0.200753
v, -0.810561, 3.206170, 0.277667
v, -1.289898, 4.071600, 0.074007
v, -1.282316, 4.027176, 0.112760
v, -1.218561, 4.044008, 0.131801
v, -1.232772, 4.189822, 0.006766
v, -1.305517, 4.218630, 0.009238
v, -1.069191, 4.367738, 0.087874
v, -0.941171, 4.051611, 0.168779
v, -0.945613, 4.010041, 0.177131
v, -0.842339, 4.274870, 0.044310
v, -0.901495, 4.289307, 0.097048
v, -0.905350, 4.371158, 0.042179
v, -0.858982, 4.283808, 0.069885
v, -0.652604, 4.257751, 0.075186
v, -0.615161, 4.271221, 0.142298
v, -0.617973, 4.221564, 0.108305
v, -0.992402, 4.332726, 0.125135
